ЧЛВК_ИД,Тип_воина,Предводитель_ИД,Здоровье,Броня,Оружие
79787,GreaterBasilisk,57601,88,93,72
79790,Thunderbird,74611,11,12,24
79791,Enchanter,94409,82,53,85
79799,Orc,28705,62,51,2
79801,BlackKnight,96478,28,65,53
79802,AncientBehemoth,52556,75,10,11
79807,DreadKnight,81587,5,9,68
79812,WaterElemental,3560,35,72,11
79814,OgreMage,75770,57,37,65
79834,WyvernMonarch,4056,43,37,90
79837,BattleDwarf,89811,91,64,35
79839,Hobgoblin,96893,69,90,23
79840,Magog,73363,78,54,86
79842,EfreetSultan,23651,7,29,20
79845,Cavalier,68413,100,70,51
79848,VampireLord,18730,83,73,55
79851,Mage,67960,3,2,18
79854,PsychicElemental,52772,11,89,26
79860,PitFiend,83704,53,50,78
79861,DendroidSoldier,85822,26,55,95
79873,ArchDevil,81605,98,45,93
79875,Lich,12455,78,37,47
79882,Pixie,22143,32,21,6
79884,Devil,21817,73,14,54
79888,MasterGenie,40665,82,40,92
79892,Mage,4255,15,45,94
79896,Roc,97115,65,11,77
79903,Vampire,78394,59,31,65
79906,GhostDragon,97691,90,13,64
79912,Unicorn,58092,9,46,64
79916,Scorpicore,79935,61,91,18
79918,Thunderbird,97819,36,69,39
79927,EarthElemental,20541,86,46,74
79932,MasterGremlin,62285,55,95,72
79954,Naga,34592,27,43,9
79957,Basilisk,37739,12,28,70
79965,Wight,89645,21,22,70
79967,MedusaQueen,2770,22,30,98
79968,Thunderbird,62833,35,73,27
79972,GreenDragon,53908,90,16,50
79974,Crusader,90694,76,98,41
79976,WolfRaider,63178,28,24,65
79977,SkeletonWarrior,46916,32,39,99
79979,SerpentFly,53111,4,50,33
79981,Firebird,11130,18,66,66
79984,Unicorn,12454,47,87,81
79985,VampireLord,77125,4,30,41
79986,Sharpshooter,40833,2,91,17
79987,Behemoth,40628,100,45,7
79990,MagmaElemental,47564,40,20,94
79997,HornedDemon,69573,72,74,26
79999,Naga,78589,67,39,37
80001,Sharpshooter,33873,38,29,28
80012,Archer,69710,42,58,30
80015,Magog,64468,8,55,45
80019,EfreetSultan,41556,92,56,87
80025,PowerLich,65053,7,60,54
80030,MinotaurKing,76784,84,6,87
80033,Orc,50851,24,27,64
80034,BoneDragon,68457,23,73,66
80037,EvilEye,85592,85,78,87
80039,Familiar,3723,27,5,81
80040,GreenDragon,1390,97,41,50
80041,Zealot,22128,65,98,49
80043,Gog,11310,10,52,27
80046,Mummy,13695,31,62,50
80048,Behemoth,36258,21,29,12
80051,StoneGolem,71636,40,86,78
80055,Medusa,89486,94,80,65
80059,Gorgon,46040,83,83,54
80063,Cerberus,21612,83,65,52
80065,Halberdier,63110,72,47,39
80076,DragonFly,61711,82,67,89
80084,Mummy,96135,17,89,22
80088,Devil,39957,78,78,64
80092,HarpyHag,32935,33,54,58
80099,Titan,93879,99,94,69
80109,GreenDragon,87003,61,91,8
80114,IceElemental,47407,78,43,87
80117,Peasant,35695,87,48,25
80118,Wyvern,16517,19,10,35
80119,Efreet,99167,77,20,82
80127,VampireLord,69735,89,59,37
80128,Marksman,37924,45,47,76
80129,Roc,85239,23,10,94
80131,Peasant,64348,26,35,88
80132,EnergyElemental,15769,68,16,3
80133,Behemoth,45448,75,66,38
80135,Magog,34822,37,33,60
80140,RoyalGriffin,63882,54,82,4
80147,Lizardman,27863,17,58,46
80150,EnergyElemental,83414,24,38,22
80161,Halfling,48322,36,3,14
80167,OrcChieftain,89209,55,2,58
80170,MedusaQueen,47656,13,59,13
80171,Crusader,38652,41,28,63
80173,Cerberus,18883,71,14,13
80178,Archangel,8372,38,28,62
80186,WoodElf,93127,48,44,55
80187,Scorpicore,7095,13,76,60
80192,Medusa,82243,35,38,54
80195,Naga,17487,41,16,99
80200,CentaurCaptain,50509,27,41,99
80204,FireElemental,47035,43,44,94
80210,PitFiend,86948,24,49,32
80212,Behemoth,39116,41,14,35
80214,PitFiend,87130,73,61,44
80216,IronGolem,26597,98,22,33
80220,Enchanter,62474,52,23,100
80221,FireElemental,22972,81,1,80
80226,PsychicElemental,62656,89,45,26
80228,EfreetSultan,56208,56,55,54
80229,EnergyElemental,52308,89,25,33
80234,Manticore,28468,37,92,42
80237,MightyGorgon,33628,88,26,1
80238,Roc,2357,2,22,72
80239,Scorpicore,9202,16,71,52
80242,NagaQueen,49578,70,64,18
80245,Demon,63214,76,15,56
80246,Genie,51041,37,25,100
80251,DendroidSoldier,87892,79,39,98
80260,DragonFly,84051,99,69,14
80261,Halfling,29353,3,64,78
80265,Dwarf,26914,18,95,3
80271,Roc,55186,62,82,2
80276,Wight,20492,1,36,66
80280,Ogre,85802,84,64,90
80281,Magog,61526,100,22,90
80283,MagmaElemental,82573,44,60,100
80285,DendroidSoldier,40394,62,53,38
80286,VampireLord,37136,38,70,25
80287,Enchanter,51793,30,80,4
80288,GoldDragon,64239,79,98,20
80298,AzureDragon,65996,50,94,29
80304,Archer,8490,32,35,14
80308,Marksman,38899,60,13,20
80309,Titan,31645,47,25,65
80314,Gorgon,82619,21,58,59
80316,Unicorn,45140,73,83,59
80321,HornedDemon,54771,89,88,71
80324,Archer,9203,18,21,60
80329,Lizardman,28376,15,24,9
80331,MagmaElemental,67590,13,89,43
80337,Devil,82276,96,22,32
80341,GoldDragon,32965,56,41,81
80345,Roc,64424,48,71,65
80346,GoldGolem,1921,88,19,77
80349,Unicorn,41978,90,1,58
80354,Marksman,86943,47,96,56
80355,WolfRider,49744,12,38,54
80358,HarpyHag,55525,35,9,88
80359,Enchanter,71347,7,52,12
80367,Marksman,1413,2,29,83
80370,Scorpicore,86067,91,17,26
80372,Behemoth,77795,60,13,12
80373,Pikeman,16918,88,96,85
80376,WolfRider,37496,19,70,91
80378,InfernalTroglodyte,4993,85,84,63
80380,CrystalDragon,12078,86,16,79
80383,Manticore,39040,2,80,46
80387,LizardWarrior,75270,17,4,76
80388,ArchDevil,22837,1,55,1
80395,Archangel,58520,22,75,34
80397,EvilEye,62862,31,84,12
80403,GoldDragon,45713,72,98,41
80407,SerpentFly,62474,69,70,38
80413,ChaosHydra,8389,5,98,13
80421,MinotaurKing,97082,46,6,58
80424,Magog,77574,56,97,92
80432,Zombie,86062,80,86,48
80433,CrystalDragon,16911,49,55,13
80434,HarpyHag,55601,82,22,18
80436,Zealot,50780,54,94,36
80439,Rogue,72676,33,22,99
80442,BoneDragon,1866,34,98,87
80456,Imp,10333,79,66,48
80470,WoodElf,65012,28,39,80
80475,Griffin,40029,21,16,40
80479,EnergyElemental,20493,77,16,65
80484,PsychicElemental,63654,96,92,67
80489,PowerLich,70821,58,13,76
80490,MagmaElemental,72786,94,87,40
80492,LizardWarrior,60514,25,72,25
80493,AncientBehemoth,72685,16,79,68
80495,Efreet,10197,96,58,79
80503,Genie,88293,15,51,41
80504,Zealot,35131,71,74,43
80513,Thunderbird,15204,43,56,36
80525,IronGolem,37139,51,91,93
80528,RedDragon,65257,95,87,81
80529,ObsidianGargoyle,8055,86,34,71
80531,Monk,96433,1,45,88
80534,Medusa,59443,81,9,75
80536,BattleDwarf,888,14,9,44
80537,SkeletonWarrior,34977,97,30,4
80541,Wight,46402,99,33,64
80544,DreadKnight,6658,88,41,93
80546,Zombie,28212,17,75,35
80551,Skeleton,25209,63,28,53
80552,DragonFly,68763,88,8,73
80556,BattleDwarf,32256,25,50,49
80560,SilverPegasus,4503,33,58,25
80565,StormElemental,58819,63,75,91
80567,Griffin,81516,86,76,44
80570,Archangel,8190,56,35,89
80572,DiamondGolem,5937,31,28,70
80574,Zombie,31327,34,48,52
80577,DendroidGuard,23914,8,86,51
80581,IceElemental,93870,90,4,87
80582,Magog,37079,70,59,82
80584,StoneGolem,44137,54,28,8
80585,Medusa,49047,14,81,5
80589,Boar,34688,24,84,17
80591,WoodElf,89738,2,94,3
80598,ArchDevil,10197,57,66,13
80603,Lizardman,31344,54,82,93
80604,RoyalGriffin,32558,85,93,16
80607,Firebird,47859,7,90,28
80608,GhostDragon,61405,29,91,78
80610,Roc,13497,67,56,5
80620,Minotaur,98026,36,34,39
80622,EnergyElemental,79576,82,1,36
80624,Crusader,10333,31,95,38
80629,Genie,54084,89,12,43
80635,Basilisk,28212,77,37,18
80644,CentaurCaptain,72098,53,6,60
80647,Archer,17668,8,52,99
80649,SerpentFly,50955,39,56,1
80657,Enchanter,55717,95,43,85
80658,WalkingDead,75976,86,20,69
80661,HarpyHag,86668,55,58,9
80668,Vampire,93870,24,61,100
80670,BlackDragon,69133,22,94,66
80678,Nomad,53889,7,75,24
80682,LizardWarrior,54988,58,34,45
80684,OrcChieftain,19571,1,44,10
80696,DendroidGuard,82634,89,90,48
80699,StoneGargoyle,18257,73,15,73
80701,Swordsman,72563,95,94,88
80703,OgreMage,38763,91,34,21
80704,WoodElf,94334,52,21,89
80709,Scorpicore,70701,76,40,22
80718,WolfRaider,32615,28,32,3
80720,Halberdier,31088,70,34,3
80721,Behemoth,53366,19,66,46
80722,CentaurCaptain,96772,64,57,96
80726,DreadKnight,75431,44,18,1
80729,Scorpicore,82217,7,92,32
80731,Lizardman,53602,11,59,62
80732,GoldGolem,76298,35,63,93
80734,SilverPegasus,92372,6,47,34
80742,Sharpshooter,98680,56,48,4
80744,Ogre,1653,36,96,17
80748,Mummy,68933,77,45,64
80752,DendroidSoldier,72836,10,32,28
80756,Gnoll,69064,79,64,65
80761,Imp,59471,48,82,76
80762,Swordsman,20726,9,85,17
80769,Lich,22232,90,56,47
80770,Orc,48523,59,36,27
80778,Swordsman,31768,44,15,7
80780,Sprite,88743,16,8,27
80789,EnergyElemental,41433,49,98,38
80790,MagmaElemental,79005,11,34,17
80795,Centaur,52880,46,75,58
80801,Roc,86064,55,12,23
80802,AncientBehemoth,70034,90,10,29
80805,Minotaur,42175,7,70,49
80807,StoneGolem,16751,83,40,69
80808,Halfling,8491,100,74,56
80812,Vampire,28576,98,44,49
80813,HornedDemon,56206,59,42,87
80818,BlackDragon,74932,52,74,95
80824,GreenDragon,6076,83,89,50
80827,EvilEye,34893,77,62,91
80829,RustDragon,75898,90,94,9
80830,Roc,89095,32,65,42
80838,GrandElf,89314,69,92,50
80841,WaterElemental,84418,66,4,46
80845,SilverPegasus,9534,66,5,20
80846,Hobgoblin,49508,36,27,35
80847,EarthElemental,40840,69,55,40
80853,Phoenix,36423,30,74,100
80854,DendroidGuard,10105,81,39,3
80858,Magog,69187,92,30,59
80861,Cerberus,88872,73,74,32
80863,EnergyElemental,97305,31,1,62
80868,VampireLord,75989,44,94,58
80871,MasterGremlin,98973,22,86,44
80872,PitFiend,45595,75,79,14
80874,Phoenix,83008,60,10,92
80880,Enchanter,8462,87,50,24
80881,Roc,65419,84,5,94
80883,SkeletonWarrior,71247,51,24,54
80890,Pixie,80031,65,63,89
80893,Goblin,74702,76,89,2
80903,Rogue,51980,49,58,38
80906,Thunderbird,28054,27,38,80
80909,Scorpicore,36479,4,73,82
80914,HarpyHag,77553,79,24,33
80923,Rogue,22972,96,5,86
80931,DendroidSoldier,62054,91,55,92
80932,EnergyElemental,73135,14,6,74
80933,InfernalTroglodyte,61587,14,29,31
80934,WalkingDead,96957,99,19,69
80938,GoldDragon,43845,48,70,26
80944,SilverPegasus,83883,32,4,95
80946,Magog,91444,64,61,88
80947,Mage,3860,51,87,90
80952,Swordsman,33813,90,49,50
80957,Wraith,96116,9,91,13
80959,Crusader,54878,16,65,79
80960,FaerieDragon,58807,6,48,93
80961,Halberdier,48628,53,15,8
80967,Lich,56971,76,71,34
80968,AncientBehemoth,68486,34,48,34
80973,Familiar,56754,87,98,83
80974,EfreetSultan,67560,45,79,51
80980,Boar,40888,3,28,61
80983,SkeletonWarrior,11948,26,42,90
81012,FaerieDragon,53227,82,51,59
81015,StoneGolem,36160,82,39,20
81025,SilverPegasus,82545,75,66,62
81033,ObsidianGargoyle,71506,74,76,86
81036,Gnoll,98192,88,89,64
81041,WyvernMonarch,70431,55,63,15
81042,HarpyHag,13468,50,15,70
81044,SkeletonWarrior,45448,6,79,51
81050,VampireLord,39527,88,97,67
81052,CentaurCaptain,83276,65,57,12
81054,Mage,60761,33,74,81
81055,Harpy,60815,4,64,69
81056,MightyGorgon,60153,48,92,78
81059,GreenDragon,32324,84,52,62
81060,Scorpicore,74343,58,94,53
81061,IronGolem,58410,71,54,29
81063,Archangel,52514,36,29,71
81064,Swordsman,38160,43,13,99
81067,WyvernMonarch,9935,15,23,14
81075,OrcChieftain,57101,95,64,51
81082,Monk,86809,38,38,81
81086,PowerLich,55784,46,42,31
81087,RustDragon,66056,73,17,78
81095,Ogre,82890,65,62,60
81096,MagicElemental,39842,50,16,82
81101,Archer,74783,19,17,41
81103,GrandElf,3666,80,25,5
81105,AncientBehemoth,44721,52,66,47
81107,IronGolem,81422,19,49,39
81115,WoodElf,51179,75,35,47
81116,WaterElemental,30454,64,98,43
81117,WolfRaider,11731,78,89,43
81121,WarUnicorn,51945,55,49,50
81134,EfreetSultan,17786,92,38,80
81137,Firebird,62920,8,52,26
81144,EarthElemental,55613,73,20,52
81146,PitLord,51241,92,56,26
81151,SilverPegasus,76183,47,25,100
81154,PitLord,70589,14,3,44
81158,MinotaurKing,97392,44,27,34
81161,Pikeman,6424,64,74,48
81173,InfernalTroglodyte,91667,53,94,97
81174,IronGolem,26158,6,58,52
81178,EfreetSultan,18635,7,89,75
81181,StoneGolem,59013,30,11,99
81183,SerpentFly,33191,88,11,7
81189,GrandElf,59916,68,40,10
81191,MinotaurKing,9681,71,19,39
81197,Vampire,3260,86,1,78
81198,PitLord,2456,85,86,4
81199,Swordsman,6563,80,49,84
81211,SilverPegasus,64394,27,68,37
81220,Naga,30182,9,93,38
81221,RoyalGriffin,772,24,23,7
81224,Crusader,83527,79,51,80
81228,FireElemental,7101,15,32,91
81229,AzureDragon,16758,2,44,93
81230,DiamondGolem,19408,42,27,16
81238,Harpy,61842,95,59,24
81257,Troll,91503,41,70,58
81261,HornedDemon,91189,23,43,33
81262,OgreMage,32965,4,84,45
81263,WaterElemental,47763,8,97,15
81272,HellHound,68649,19,5,80
81274,Behemoth,39405,39,97,88
81277,SilverPegasus,76603,31,72,21
81285,Nomad,69609,68,18,11
81287,Gog,60768,61,25,33
81288,Basilisk,89036,66,40,37
81290,BattleDwarf,90463,11,47,5
81294,Scorpicore,19361,69,32,30
81297,GhostDragon,41579,38,87,78
81306,Sharpshooter,5324,21,41,77
81308,HellHound,61748,12,16,65
81311,Thunderbird,95291,83,83,67
81313,HarpyHag,69726,88,80,66
81319,DiamondGolem,73291,87,80,25
81326,Pikeman,339,77,87,15
81333,MagmaElemental,56415,73,69,98
81339,FireElemental,38003,34,88,68
81348,Mummy,71742,33,98,86
81351,Gog,87407,78,28,95
81352,Manticore,55365,82,60,2
81356,EvilEye,52809,47,76,9
81359,GoldDragon,20114,76,76,44
81362,CentaurCaptain,23542,48,31,23
81363,HarpyHag,71942,40,4,67
81365,Phoenix,74932,12,34,46
81369,Goblin,92744,75,37,42
81370,EnergyElemental,16991,32,4,6
81374,Gnoll,4958,34,42,46
81379,Mage,36784,29,60,55
81382,CrystalDragon,93530,98,11,57
81384,GreenDragon,76152,51,18,51
81385,Magog,70354,53,18,33
81387,Titan,31840,11,78,77
81391,IceElemental,39473,86,71,69
81397,WarUnicorn,33170,3,34,7
81403,WarUnicorn,40377,1,40,8
81404,Scorpicore,67394,69,54,24
81406,Genie,35021,74,43,15
81416,BoneDragon,36346,77,14,20
81419,AirElemental,46971,68,89,77
81425,Beholder,59007,43,84,62
81431,Hobgoblin,6139,55,31,56
81432,GoldGolem,43183,14,77,28
81436,FireElemental,98476,44,6,73
81439,WaterElemental,64033,43,25,100
81449,Vampire,21594,20,31,1
81450,WoodElf,72836,26,96,18
81452,Gog,22170,83,98,50
81466,MagicElemental,10133,75,87,3
81472,GnollMarauder,25432,59,34,16
81474,ChaosHydra,15404,71,26,73
81484,Wraith,50738,16,30,34
81488,Demon,98069,90,49,78
81503,VampireLord,15127,89,93,44
81505,Unicorn,51813,73,48,62
81508,GoldGolem,90169,95,65,66
81510,Orc,69741,37,31,83
81513,WarUnicorn,35560,21,75,69
81518,MagicElemental,64865,32,46,48
81521,Gnoll,60852,29,17,62
81526,Lich,24281,85,52,96
81528,BoneDragon,7138,80,73,83
81529,BoneDragon,55083,62,69,60
81531,SerpentFly,75106,81,12,94
81532,DendroidSoldier,643,29,60,20
81538,Vampire,62037,66,93,74
81546,Beholder,87042,99,94,34
81555,WarUnicorn,48463,38,83,99
81559,WolfRider,88743,76,29,55
81562,Peasant,87846,79,61,3
81567,Halfling,95179,56,84,15
81570,StormElemental,43383,63,61,98
81576,EarthElemental,8613,15,92,40
81579,EvilEye,27545,100,40,88
81583,PitFiend,88018,68,1,69
81584,Imp,5283,74,81,18
81590,OrcChieftain,13454,68,71,40
81595,Harpy,31857,43,44,23
81600,Gremlin,21188,6,82,65
81604,OgreMage,66610,50,26,97
81606,Naga,11789,57,47,61
81607,PsychicElemental,72625,70,79,88
81609,StormElemental,55846,52,91,5
81615,CyclopsKing,78154,20,2,20
81619,Troglodyte,52058,53,90,85
81621,DreadKnight,5881,62,24,32
81622,Cerberus,62849,25,9,5
81624,IronGolem,48341,61,15,42
81627,DendroidGuard,1330,21,3,83
81641,BlackDragon,7532,55,9,80
81642,Wyvern,16756,51,10,66
81645,Hydra,83502,4,58,65
81648,MasterGenie,53371,100,79,51
81649,ObsidianGargoyle,65257,19,7,41
81650,Scorpicore,1354,90,5,44
81663,BlackKnight,19312,5,99,40
81664,Cyclops,47174,49,47,5
81668,Gorgon,53198,3,19,16
81670,MagicElemental,79844,21,33,97
81672,RedDragon,50512,98,27,13
81675,GreaterBasilisk,28591,67,35,34
81677,Medusa,6166,62,94,40
81682,Angel,22532,67,59,34
81695,Unicorn,1722,3,15,33
81697,Cavalier,455,90,18,71
81701,Wight,34473,94,26,1
81704,Dwarf,97657,23,66,90
81706,FaerieDragon,58805,38,54,94
81708,GoldGolem,91008,41,70,80
81709,ArchMage,59271,6,44,41
81710,Lich,96183,29,82,47
81714,Sprite,65885,10,94,29
81716,MightyGorgon,88720,58,54,52
81717,GrandElf,99985,69,45,5
81721,HarpyHag,55965,13,88,59
81731,Pegasus,97087,74,42,62
81737,BlackKnight,93633,72,1,98
81738,Gremlin,13948,61,43,17
81740,Efreet,86004,69,99,22
81744,StoneGolem,59345,30,90,48
81752,Manticore,94974,57,92,62
81755,Medusa,79712,54,40,34
81757,Griffin,29977,45,22,17
81758,Magog,18294,64,38,79
81761,MightyGorgon,69421,79,51,92
81764,MasterGremlin,23957,44,93,16
81767,ArchMage,3260,48,62,91
81777,HornedDemon,44496,54,80,35
81778,OgreMage,219,45,91,62
81781,RoyalGriffin,12123,71,63,64
81782,Angel,81492,22,88,76
81789,Unicorn,29287,2,83,86
81792,Swordsman,3362,81,57,26
81794,CyclopsKing,60230,34,13,91
81795,NagaQueen,6658,87,31,27
81802,GoldDragon,32965,66,70,27
81804,Scorpicore,87056,90,95,46
81814,GoldDragon,37907,32,38,30
81816,Familiar,95297,13,30,4
81820,OgreMage,22257,44,24,50
81825,MagicElemental,47678,93,44,31
81827,DragonFly,10133,8,27,50
81838,Lich,39770,80,81,20
81847,Giant,13710,22,60,90
81848,Unicorn,26365,43,45,88
81855,Harpy,97024,16,89,55
81859,Troll,70701,28,8,3
81864,Zealot,67720,73,50,96
81870,Demon,38749,53,92,68
81876,WoodElf,24181,48,18,11
81879,PitFiend,89073,82,7,98
81881,Gog,18872,78,49,7
81883,Pikeman,85271,96,71,43
81886,Halfling,42914,89,6,23
81890,Naga,53981,66,63,21
81892,Marksman,95928,10,6,27
81894,GreaterBasilisk,51387,21,80,57
81897,Minotaur,47421,94,64,7
81898,VampireLord,44979,34,44,100
81902,AzureDragon,35911,15,54,74
81904,Roc,96727,9,78,47
81918,FireElemental,75520,29,87,26
81921,NagaQueen,62286,16,71,82
81922,Manticore,31387,35,71,91
81923,CrystalDragon,21105,69,70,95
81924,EnergyElemental,70220,48,87,54
81930,Lich,49065,76,79,55
81931,Troll,18328,49,99,2
81937,ObsidianGargoyle,63670,48,74,46
81941,Wraith,97232,47,82,89
81942,WolfRider,94954,23,33,48
81949,FaerieDragon,33826,40,5,68
81950,Pikeman,14947,36,80,56
81964,AirElemental,52915,7,68,44
81970,EvilEye,55854,75,35,36
81982,Crusader,60538,34,63,17
81985,BattleDwarf,11821,31,16,42
82002,EfreetSultan,86415,61,45,28
82003,NagaQueen,66659,30,35,74
82005,Monk,85621,39,61,2
82007,EfreetSultan,94990,70,17,38
82016,GreenDragon,71733,2,42,72
82024,CentaurCaptain,32097,12,26,53
82027,Hobgoblin,97038,20,77,18
82029,Scorpicore,5945,8,78,45
82032,Manticore,8936,32,25,52
82036,Angel,32020,64,13,30
82040,Archer,96625,27,23,54
82042,PowerLich,24739,8,65,11
82048,StoneGargoyle,48915,72,40,23
82054,Griffin,41428,80,24,31
82059,Halfling,28035,72,76,85
82060,GoldDragon,68147,6,40,76
82064,Zealot,73823,56,71,38
82066,Swordsman,25354,8,69,60
82068,Swordsman,12034,38,30,14
82069,OgreMage,60044,74,79,80
82074,SerpentFly,66636,56,14,77
82076,MasterGremlin,3260,93,28,24
82077,Cavalier,42850,95,78,82
82079,MedusaQueen,78357,58,15,8
82083,Halberdier,32281,94,45,81
82088,Minotaur,35873,59,44,78
82091,Gnoll,53663,48,27,79
82092,Cerberus,16583,59,66,3
82093,DiamondGolem,54381,91,35,38
82094,Gog,37611,79,21,91
82095,GnollMarauder,32324,11,18,39
82098,Magog,31655,34,75,41
82102,Titan,85175,12,45,100
82106,StoneGolem,64839,32,82,43
82112,BlackKnight,9786,82,95,94
82114,Magog,93458,12,48,30
82115,Nomad,42074,35,45,93
82116,Imp,1004,34,52,44
82123,AncientBehemoth,2784,72,28,88
82128,DragonFly,89180,65,16,28
82132,Roc,16361,100,47,70
82136,HarpyHag,89392,15,87,34
82138,Basilisk,17767,25,21,95
82141,Lizardman,24498,49,6,80
82147,EarthElemental,76047,48,38,55
82148,Enchanter,61649,30,9,29
82153,Marksman,90302,82,27,26
82156,Gremlin,39627,30,67,3
82158,Familiar,72727,96,10,39
82161,Genie,97632,12,32,78
82167,Imp,13798,68,32,33
82176,Manticore,24132,20,7,56
82179,BattleDwarf,11444,4,41,92
82185,EvilEye,3183,62,29,62
82191,MagicElemental,33514,38,63,33
82192,Roc,39792,27,42,30
82198,Medusa,19290,93,100,27
82204,ArchDevil,28852,25,6,88
82207,PitFiend,99809,9,84,90
82209,Zealot,48276,13,100,2
82211,Medusa,20679,20,7,54
82225,StoneGolem,97238,53,76,49
82228,OrcChieftain,62163,83,6,24
82229,Giant,82545,43,43,31
82230,Cavalier,21174,17,9,33
82232,Lich,15592,53,69,50
82241,GhostDragon,85422,8,50,22
82244,Genie,82943,71,37,39
82246,Phoenix,66152,29,73,29
82248,Sprite,19678,68,27,2
82250,Vampire,66976,26,37,63
82254,IceElemental,71516,99,67,46
82256,AzureDragon,20595,16,79,5
82259,MightyGorgon,85271,61,53,38
82262,WarUnicorn,61621,27,1,81
82265,Naga,76941,17,60,86
82271,Crusader,83992,94,89,17
82273,LizardWarrior,26438,39,15,5
82278,Archer,97522,14,24,83
82279,Monk,22199,68,51,74
82281,Archangel,11435,93,71,30
82283,Sprite,24973,53,87,16
82286,Magog,60997,23,11,74
82289,Pixie,58919,74,63,74
82290,Imp,35035,87,36,16
82292,Naga,68818,74,67,49
82294,Rogue,20324,17,30,64
82297,DreadKnight,4426,81,50,72
82298,OgreMage,24509,30,19,15
82304,Naga,3007,40,58,78
82306,Mage,34592,95,79,86
82314,DragonFly,13849,46,91,4
82315,Sharpshooter,52116,67,42,51
82316,MightyGorgon,45386,98,67,81
82317,Swordsman,19071,56,64,28
82318,Manticore,92610,76,72,66
82321,Behemoth,77681,76,35,67
82323,Wraith,41169,98,82,55
82327,AncientBehemoth,16330,66,65,71
82330,SerpentFly,60304,61,11,64
82334,SerpentFly,7279,76,47,79
82335,Orc,20787,22,44,56
82336,MasterGremlin,62780,69,28,35
82338,Mage,88293,22,55,50
82341,WolfRaider,53288,21,29,96
82349,Titan,27625,99,63,56
82352,Gremlin,71896,72,6,95
82357,ArchDevil,48693,53,26,82
82362,MightyGorgon,84489,29,75,100
82367,GoldGolem,45177,13,66,83
82371,Titan,36913,78,46,54
82373,WaterElemental,10740,35,65,24
82376,Sharpshooter,85507,41,10,59
82377,WolfRaider,71571,77,15,94
82378,Wyvern,20848,100,51,92
82383,Archangel,94012,74,86,83
82387,EfreetSultan,10305,32,42,41
82390,Enchanter,4336,48,27,34
82393,Wight,29335,96,69,51
82403,PowerLich,91464,68,53,41
82409,Enchanter,84870,30,38,43
82420,Lizardman,57312,94,44,63
82422,Scorpicore,7464,79,80,95
82423,FireElemental,35478,85,55,85
82425,StoneGargoyle,46012,94,30,51
82428,MagmaElemental,95240,3,44,9
82441,Peasant,67681,93,64,83
82442,HornedDemon,62153,90,67,64
82443,SkeletonWarrior,9752,81,87,48
82444,Mage,50235,46,20,1
82445,MasterGremlin,339,15,43,33
82455,IceElemental,13923,64,33,99
82457,StoneGargoyle,42236,59,99,36
82463,DragonFly,11876,38,60,9
82468,WarUnicorn,49801,13,32,50
82476,Minotaur,99496,8,38,85
82482,Genie,39287,15,55,35
82483,Magog,86345,72,48,29
82484,Pikeman,27163,5,21,21
82485,Mummy,99536,18,77,37
82491,Halberdier,40393,47,6,53
82502,Centaur,59041,27,49,53
82508,Angel,70334,89,65,41
82514,HellHound,99681,96,44,9
82517,Orc,38261,40,86,47
82518,Scorpicore,87272,77,58,62
82519,Enchanter,60815,24,21,67
82523,Enchanter,57650,28,18,27
82525,Harpy,85737,9,52,74
82527,Titan,19383,65,60,37
82534,NagaQueen,70334,89,60,35
82536,IronGolem,21814,19,42,79
82537,RedDragon,46938,99,82,5
82550,LizardWarrior,74272,12,70,5
82552,HarpyHag,21462,3,42,86
82554,HellHound,28378,64,67,27
82555,Nomad,5837,1,42,36
82556,AncientBehemoth,56310,98,94,66
82563,Wight,11775,61,75,14
82565,Skeleton,14512,68,39,8
82577,PitLord,81084,16,65,23
82581,Minotaur,68790,46,10,69
82586,MinotaurKing,72916,90,69,57
82591,Lich,93807,10,20,35
82592,Troll,91847,39,63,39
82594,GhostDragon,3007,79,3,47
82596,Mage,96881,100,10,37
82599,Genie,81047,28,48,31
82601,Orc,83755,64,43,18
82603,MinotaurKing,97238,21,82,100
82607,StormElemental,72199,36,98,48
82610,AncientBehemoth,76917,12,14,12
82623,GhostDragon,53553,94,65,39
82626,Gog,9057,90,51,44
82627,CyclopsKing,77587,24,89,51
82630,MasterGremlin,82560,10,63,45
82640,Beholder,62235,98,21,52
82642,Genie,94429,25,33,97
82643,Devil,90502,3,3,49
82651,FaerieDragon,90941,97,55,7
82655,BlackKnight,5116,17,66,55
82660,LizardWarrior,88599,29,1,31
82662,ChaosHydra,99215,98,7,7
82664,EfreetSultan,38949,82,28,99
82667,StoneGolem,56536,59,94,29
82668,GreenDragon,32324,81,91,60
82669,Genie,87419,46,91,95
82670,Manticore,98497,48,39,25
82672,Wyvern,93807,30,4,36
82676,Giant,27897,77,11,39
82680,Halberdier,14533,85,67,65
82682,WolfRaider,66185,33,13,43
82686,Harpy,45939,25,9,18
82687,StoneGolem,24181,8,45,63
82690,Giant,71418,15,49,48
82695,Nomad,18531,13,8,24
82696,Troglodyte,31297,72,89,49
82698,Boar,75671,90,79,59
82700,EarthElemental,48915,12,13,53
82706,EarthElemental,56626,47,88,16
82709,Roc,60553,66,24,20
82723,Cavalier,8571,76,83,80
82725,WolfRider,77068,24,57,14
82728,Mage,12926,58,99,1
82729,Roc,38688,28,86,48
82730,Halberdier,28054,11,79,81
